"prec","cellID_prec","raster_nr","link_prec"
0,453105,40,"2010/RW2017.002_201005.tar.gz"
0,453107,40,"2010/RW2017.002_201005.tar.gz"
0.0144751043990254,454429,40,"2010/RW2017.002_201005.tar.gz"
0.0128600345924497,454430,40,"2010/RW2017.002_201005.tar.gz"
0.00261413701809943,454431,40,"2010/RW2017.002_201005.tar.gz"
0,454433,40,"2010/RW2017.002_201005.tar.gz"
0.0565597526729107,455754,40,"2010/RW2017.002_201005.tar.gz"
0.0879448279738426,455756,40,"2010/RW2017.002_201005.tar.gz"
0.0972693040966988,457080,40,"2010/RW2017.002_201005.tar.gz"
0.10700511187315,457082,40,"2010/RW2017.002_201005.tar.gz"
0.0813195034861565,457083,40,"2010/RW2017.002_201005.tar.gz"
0.076690562069416,457085,40,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,422602,41,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,422604,41,"2010/RW2017.002_201005.tar.gz"
0.117527447640896,422606,41,"2010/RW2017.002_201005.tar.gz"
0.191797897219658,422607,41,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,423929,41,"2010/RW2017.002_201005.tar.gz"
0.124544404447079,423930,41,"2010/RW2017.002_201005.tar.gz"
0.1147171407938,423932,41,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,423928,41,"2010/RW2017.002_201005.tar.gz"
0.117047518491745,423931,41,"2010/RW2017.002_201005.tar.gz"
0.168106853961945,423933,41,"2010/RW2017.002_201005.tar.gz"
0.152122691273689,425254,41,"2010/RW2017.002_201005.tar.gz"
0.134083524346352,425256,41,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,425258,41,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,425260,41,"2010/RW2017.002_201005.tar.gz"
0.149271592497826,453102,41,"2010/RW2017.002_201005.tar.gz"
0.111711107194424,453103,41,"2010/RW2017.002_201005.tar.gz"
0.252306282520294,453105,41,"2010/RW2017.002_201005.tar.gz"
0.446977466344833,453107,41,"2010/RW2017.002_201005.tar.gz"
0.229093194007874,454429,41,"2010/RW2017.002_201005.tar.gz"
0.291411995887756,454430,41,"2010/RW2017.002_201005.tar.gz"
0.375286132097244,454431,41,"2010/RW2017.002_201005.tar.gz"
0.402782440185547,454433,41,"2010/RW2017.002_201005.tar.gz"
0.33063817024231,455754,41,"2010/RW2017.002_201005.tar.gz"
0.4311144053936,455756,41,"2010/RW2017.002_201005.tar.gz"
0.381478041410446,457080,41,"2010/RW2017.002_201005.tar.gz"
0.486211121082306,457082,41,"2010/RW2017.002_201005.tar.gz"
0.462955236434937,457083,41,"2010/RW2017.002_201005.tar.gz"
0.430529147386551,457085,41,"2010/RW2017.002_201005.tar.gz"
0.574888169765472,422602,42,"2010/RW2017.002_201005.tar.gz"
0.571122109889984,422604,42,"2010/RW2017.002_201005.tar.gz"
0.541028559207916,422606,42,"2010/RW2017.002_201005.tar.gz"
0.504136681556702,422607,42,"2010/RW2017.002_201005.tar.gz"
0.500122606754303,423929,42,"2010/RW2017.002_201005.tar.gz"
0.481421142816544,423930,42,"2010/RW2017.002_201005.tar.gz"
0.431492418050766,423932,42,"2010/RW2017.002_201005.tar.gz"
0.504344344139099,423928,42,"2010/RW2017.002_201005.tar.gz"
0.449985444545746,423931,42,"2010/RW2017.002_201005.tar.gz"
0.469189345836639,423933,42,"2010/RW2017.002_201005.tar.gz"
0.5,425254,42,"2010/RW2017.002_201005.tar.gz"
0.429383426904678,425256,42,"2010/RW2017.002_201005.tar.gz"
0.456273078918457,425258,42,"2010/RW2017.002_201005.tar.gz"
0.41466012597084,425260,42,"2010/RW2017.002_201005.tar.gz"
0.74740993976593,453102,42,"2010/RW2017.002_201005.tar.gz"
0.7342249751091,453103,42,"2010/RW2017.002_201005.tar.gz"
0.669363260269165,453105,42,"2010/RW2017.002_201005.tar.gz"
0.660903096199036,453107,42,"2010/RW2017.002_201005.tar.gz"
0.788604617118835,454429,42,"2010/RW2017.002_201005.tar.gz"
0.756440401077271,454430,42,"2010/RW2017.002_201005.tar.gz"
0.681133925914764,454431,42,"2010/RW2017.002_201005.tar.gz"
0.600000023841858,454433,42,"2010/RW2017.002_201005.tar.gz"
0.733202874660492,455754,42,"2010/RW2017.002_201005.tar.gz"
0.664674997329712,455756,42,"2010/RW2017.002_201005.tar.gz"
0.655358612537384,457080,42,"2010/RW2017.002_201005.tar.gz"
0.592994868755341,457082,42,"2010/RW2017.002_201005.tar.gz"
0.618680477142334,457083,42,"2010/RW2017.002_201005.tar.gz"
0.520335793495178,457085,42,"2010/RW2017.002_201005.tar.gz"
0,422602,43,"2010/RW2017.002_201005.tar.gz"
0,422604,43,"2010/RW2017.002_201005.tar.gz"
0,422606,43,"2010/RW2017.002_201005.tar.gz"
0,422607,43,"2010/RW2017.002_201005.tar.gz"
0,423929,43,"2010/RW2017.002_201005.tar.gz"
0,423930,43,"2010/RW2017.002_201005.tar.gz"
0,423932,43,"2010/RW2017.002_201005.tar.gz"
0,423928,43,"2010/RW2017.002_201005.tar.gz"
0,423931,43,"2010/RW2017.002_201005.tar.gz"
0,423933,43,"2010/RW2017.002_201005.tar.gz"
0,425254,43,"2010/RW2017.002_201005.tar.gz"
0,425256,43,"2010/RW2017.002_201005.tar.gz"
0,425258,43,"2010/RW2017.002_201005.tar.gz"
0,425260,43,"2010/RW2017.002_201005.tar.gz"
0.276640355587006,453102,43,"2010/RW2017.002_201005.tar.gz"
0.300000011920929,453103,43,"2010/RW2017.002_201005.tar.gz"
0.265878140926361,453105,43,"2010/RW2017.002_201005.tar.gz"
0.200000002980232,453107,43,"2010/RW2017.002_201005.tar.gz"
0.285524904727936,454429,43,"2010/RW2017.002_201005.tar.gz"
0.286123961210251,454430,43,"2010/RW2017.002_201005.tar.gz"
0.275382399559021,454431,43,"2010/RW2017.002_201005.tar.gz"
0.200000002980232,454433,43,"2010/RW2017.002_201005.tar.gz"
0.20128233730793,455754,43,"2010/RW2017.002_201005.tar.gz"
0.212055176496506,455756,43,"2010/RW2017.002_201005.tar.gz"
0.207804724574089,457080,43,"2010/RW2017.002_201005.tar.gz"
0.2203069627285,457082,43,"2010/RW2017.002_201005.tar.gz"
0.287185192108154,457083,43,"2010/RW2017.002_201005.tar.gz"
0.243498787283897,457085,43,"2010/RW2017.002_201005.tar.gz"
0,422602,44,"2010/RW2017.002_201005.tar.gz"
0,422604,44,"2010/RW2017.002_201005.tar.gz"
0,422606,44,"2010/RW2017.002_201005.tar.gz"
0,422607,44,"2010/RW2017.002_201005.tar.gz"
0,423929,44,"2010/RW2017.002_201005.tar.gz"
0,423930,44,"2010/RW2017.002_201005.tar.gz"
0,423932,44,"2010/RW2017.002_201005.tar.gz"
0,423928,44,"2010/RW2017.002_201005.tar.gz"
0,423931,44,"2010/RW2017.002_201005.tar.gz"
0,423933,44,"2010/RW2017.002_201005.tar.gz"
0,425254,44,"2010/RW2017.002_201005.tar.gz"
0,425256,44,"2010/RW2017.002_201005.tar.gz"
0,425258,44,"2010/RW2017.002_201005.tar.gz"
0,425260,44,"2010/RW2017.002_201005.tar.gz"
0.175949692726135,453102,44,"2010/RW2017.002_201005.tar.gz"
0.165775001049042,453103,44,"2010/RW2017.002_201005.tar.gz"
0.168666794896126,453105,44,"2010/RW2017.002_201005.tar.gz"
0.0860743969678879,453107,44,"2010/RW2017.002_201005.tar.gz"
0.164788633584976,454429,44,"2010/RW2017.002_201005.tar.gz"
0.138167724013329,454430,44,"2010/RW2017.002_201005.tar.gz"
0.108588427305222,454431,44,"2010/RW2017.002_201005.tar.gz"
0.0834390372037888,454433,44,"2010/RW2017.002_201005.tar.gz"
0.175360769033432,455754,44,"2010/RW2017.002_201005.tar.gz"
0.152234897017479,455756,44,"2010/RW2017.002_201005.tar.gz"
0.138600736856461,457080,44,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,457082,44,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,457083,44,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,457085,44,"2010/RW2017.002_201005.tar.gz"
0.903702020645142,422602,45,"2010/RW2017.002_201005.tar.gz"
0.712711095809937,422604,45,"2010/RW2017.002_201005.tar.gz"
0.699999988079071,422606,45,"2010/RW2017.002_201005.tar.gz"
0.699999988079071,422607,45,"2010/RW2017.002_201005.tar.gz"
0.79665344953537,423929,45,"2010/RW2017.002_201005.tar.gz"
0.749748826026917,423930,45,"2010/RW2017.002_201005.tar.gz"
0.723918378353119,423932,45,"2010/RW2017.002_201005.tar.gz"
0.950731217861176,423928,45,"2010/RW2017.002_201005.tar.gz"
0.732062101364136,423931,45,"2010/RW2017.002_201005.tar.gz"
0.701312482357025,423933,45,"2010/RW2017.002_201005.tar.gz"
0.895602524280548,425254,45,"2010/RW2017.002_201005.tar.gz"
0.745330631732941,425256,45,"2010/RW2017.002_201005.tar.gz"
0.742238223552704,425258,45,"2010/RW2017.002_201005.tar.gz"
0.672520875930786,425260,45,"2010/RW2017.002_201005.tar.gz"
0.725911974906921,453102,45,"2010/RW2017.002_201005.tar.gz"
0.688288867473602,453103,45,"2010/RW2017.002_201005.tar.gz"
0.585303485393524,453105,45,"2010/RW2017.002_201005.tar.gz"
0.576191961765289,453107,45,"2010/RW2017.002_201005.tar.gz"
0.688604593276978,454429,45,"2010/RW2017.002_201005.tar.gz"
0.653596758842468,454430,45,"2010/RW2017.002_201005.tar.gz"
0.52449107170105,454431,45,"2010/RW2017.002_201005.tar.gz"
0.448011934757233,454433,45,"2010/RW2017.002_201005.tar.gz"
