ID_bee_count;fullGenSpec;Gen;GenSpec;Det;Male;Female;Loc;TrapNo;Start;End;weekNumEnd;TrapLoc;Lat.WGS84;Long.WGS84;Elevation;EventCode;QualityCheck
1;Andrena flavipes Panzer 1799;Andrena;Andrena flavipes;Creutzburg, F.;22;2;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
2;Andrena haemorrhoa (Fabricius 1781);Andrena;Andrena haemorrhoa;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
3;Andrena helvola (LinnÇ 1758);Andrena;Andrena helvola;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
4;Andrena minutula (Kirby 1802);Andrena;Andrena minutula;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
5;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;4;5;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
6;Andrena propinqua Schenck 1853;Andrena;Andrena propinqua;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
7;Andrena proxima (Kirby 1802);Andrena;Andrena proxima;Creutzburg, F.;1;0;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
8;Andrena scotica Perkins 1916;Andrena;Andrena scotica;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
9;Andrena strohmella Stoeckhert 1930;Andrena;Andrena strohmella;Creutzburg, F.;0;2;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
10;Andrena synadelpha Perkins 1914;Andrena;Andrena synadelpha;Creutzburg, F.;2;0;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
11;Andrena varians Rossi 1792;Andrena;Andrena varians;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
12;Anthophora plumipes (Pallas 1772);Anthophora;Anthophora plumipes;Creutzburg, F.;0;3;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
13;Bombus cryptarum (Fabricius 1775);Bombus;Bombus cryptarum;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
14;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;2;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
15;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;3;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
16;Lasioglossum laticeps (Schenck 1868);Lasioglossum;Lasioglossum laticeps;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
17;Lasioglossum minutulum (Schenck 1853);Lasioglossum;Lasioglossum minutulum;Creutzburg, F.;0;2;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
18;Lasioglossum parvulum (Schenck 1853);Lasioglossum;Lasioglossum parvulum;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
19;Lasioglossum pygmaeum (Schenck 1853);Lasioglossum;Lasioglossum pygmaeum;Creutzburg, F.;0;4;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
20;Lasioglossum villosulum (Kirby 1802);Lasioglossum;Lasioglossum villosulum;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
21;Lasioglossum xanthopus (Kirby 1802);Lasioglossum;Lasioglossum xanthopus;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
22;Nomada bifasciata Olivier 1811;Nomada;Nomada bifasciata;Creutzburg, F.;0;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
23;Nomada panzeri Lepeletier 1841;Nomada;Nomada panzeri;Creutzburg, F.;0;3;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
24;Nomada succincta Panzer 1798;Nomada;Nomada succincta;Creutzburg, F.;3;0;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
25;Osmia brevicornis (Fabricius 1798);Osmia;Osmia brevicornis;Creutzburg, F.;9;1;FBG;01;2010-05-02;2010-05-17;21;FBG01;51,62872461;11,68462875;123;FBG01_20100517;0
26;Andrena flavipes Panzer 1799;Andrena;Andrena flavipes;Creutzburg, F.;2;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
27;Andrena haemorrhoa (Fabricius 1781);Andrena;Andrena haemorrhoa;Creutzburg, F.;0;2;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
28;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;3;8;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
29;Andrena scotica Perkins 1916;Andrena;Andrena scotica;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
30;Andrena synadelpha Perkins 1914;Andrena;Andrena synadelpha;Creutzburg, F.;0;2;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
31;Andrena ventralis Imhoff 1832;Andrena;Andrena ventralis;Creutzburg, F.;0;2;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
32;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
33;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
34;Halictus scabiosae (Rossi 1790);Halictus;Halictus scabiosae;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
35;Lasioglossum minutulum (Schenck 1853);Lasioglossum;Lasioglossum minutulum;Creutzburg, F.;0;2;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
36;Lasioglossum parvulum (Schenck 1853);Lasioglossum;Lasioglossum parvulum;Creutzburg, F.;0;17;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
37;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;2;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
38;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
39;Lasioglossum pygmaeum (Schenck 1853);Lasioglossum;Lasioglossum pygmaeum;Creutzburg, F.;0;21;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
40;Nomada flava Panzer 1798;Nomada;Nomada flava;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
41;Nomada goodeniana (Kirby 1802);Nomada;Nomada goodeniana;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
42;Nomada panzeri Lepeletier 1841;Nomada;Nomada panzeri;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
43;Osmia bicornis (LinnÇ 1758);Osmia;Osmia bicornis;Creutzburg, F.;1;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
44;Osmia brevicornis (Fabricius 1798);Osmia;Osmia brevicornis;Creutzburg, F.;3;2;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
45;Sphecodes crassus Thomson 1870;Sphecodes;Sphecodes crassus;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
46;Sphecodes ephippius (LinnÇ 1767);Sphecodes;Sphecodes ephippius;Creutzburg, F.;0;1;FBG;02;2010-05-02;2010-05-17;21;FBG02;51,63146636;11,69627829;119;FBG02_20100517;0
47;Andrena minutula (Kirby 1802);Andrena;Andrena minutula;Creutzburg, F.;0;1;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
48;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;11;1;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
49;Andrena scotica Perkins 1916;Andrena;Andrena scotica;Creutzburg, F.;0;2;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
50;Andrena subopaca Nylander 1848;Andrena;Andrena subopaca;Creutzburg, F.;0;2;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
51;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;1;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
52;Nomada goodeniana (Kirby 1802);Nomada;Nomada goodeniana;Creutzburg, F.;5;0;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
53;Nomada marshamella (Kirby 1802);Nomada;Nomada marshamella;Creutzburg, F.;1;0;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
54;Nomada panzeri Lepeletier 1841;Nomada;Nomada panzeri;Creutzburg, F.;3;0;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
55;Nomada succincta Panzer 1798;Nomada;Nomada succincta;Creutzburg, F.;1;0;FBG;03;2010-05-02;2010-05-17;21;FBG03;51,62716586;11,72074705;153;FBG03_20100517;0
56;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;0;1;FBG;04;2010-05-02;2010-05-17;21;FBG04;51,63113113;11,73289098;155;FBG04_20100517;0
57;Andrena helvola (LinnÇ 1758);Andrena;Andrena helvola;Creutzburg, F.;2;0;FBG;04;2010-05-02;2010-05-17;21;FBG04;51,63113113;11,73289098;155;FBG04_20100517;0
58;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;9;13;FBG;04;2010-05-02;2010-05-17;21;FBG04;51,63113113;11,73289098;155;FBG04_20100517;0
59;Andrena pilipes Fabricius 1781;Andrena;Andrena pilipes;Creutzburg, F.;1;0;FBG;04;2010-05-02;2010-05-17;21;FBG04;51,63113113;11,73289098;155;FBG04_20100517;0
60;Nomada flava Panzer 1798;Nomada;Nomada flava;Creutzburg, F.;0;1;FBG;04;2010-05-02;2010-05-17;21;FBG04;51,63113113;11,73289098;155;FBG04_20100517;0
61;Osmia bicornis (LinnÇ 1758);Osmia;Osmia bicornis;Creutzburg, F.;1;0;FBG;04;2010-05-02;2010-05-17;21;FBG04;51,63113113;11,73289098;155;FBG04_20100517;0
62;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;3;0;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
63;Andrena flavipes Panzer 1799;Andrena;Andrena flavipes;Creutzburg, F.;1;2;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
64;Andrena haemorrhoa (Fabricius 1781);Andrena;Andrena haemorrhoa;Creutzburg, F.;0;2;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
65;Andrena mitis Schmiedeknecht 1883;Andrena;Andrena mitis;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
66;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;6;26;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
67;Andrena propinqua Schenck 1853;Andrena;Andrena propinqua;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
68;Andrena synadelpha Perkins 1914;Andrena;Andrena synadelpha;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
69;Andrena ventralis Imhoff 1832;Andrena;Andrena ventralis;Creutzburg, F.;0;5;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
70;Bombus vestalis (Geoffroy 1785);Bombus;Bombus vestalis;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
71;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;6;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
72;Lasioglossum malachurum (Kirby 1802);Lasioglossum;Lasioglossum malachurum;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
73;Lasioglossum parvulum (Schenck 1853);Lasioglossum;Lasioglossum parvulum;Creutzburg, F.;0;3;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
74;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;4;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
75;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
76;Nomada alboguttata Herrich-SchÑffer 1839;Nomada;Nomada alboguttata;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
77;Nomada goodeniana (Kirby 1802);Nomada;Nomada goodeniana;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
78;Nomada panzeri Lepeletier 1841;Nomada;Nomada panzeri;Creutzburg, F.;0;2;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
79;Nomada succincta Panzer 1798;Nomada;Nomada succincta;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
80;Sphecodes ephippius (LinnÇ 1767);Sphecodes;Sphecodes ephippius;Creutzburg, F.;0;1;FBG;05;2010-05-02;2010-05-17;21;FBG05;51,61775585;11,69042474;138;FBG05_20100517;0
81;Andrena flavipes Panzer 1799;Andrena;Andrena flavipes;Creutzburg, F.;1;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
82;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;3;19;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
83;Andrena propinqua Schenck 1853;Andrena;Andrena propinqua;Creutzburg, F.;0;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
84;Andrena synadelpha Perkins 1914;Andrena;Andrena synadelpha;Creutzburg, F.;1;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
85;Anthophora plumipes (Pallas 1772);Anthophora;Anthophora plumipes;Creutzburg, F.;0;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
86;Bombus pascuorum (Scopoli 1763);Bombus;Bombus pascuorum;Creutzburg, F.;0;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
87;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
88;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
89;Lasioglossum interruptum (Panzer 1798);Lasioglossum;Lasioglossum interruptum;Creutzburg, F.;0;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
90;Lasioglossum malachurum (Kirby 1802);Lasioglossum;Lasioglossum malachurum;Creutzburg, F.;0;1;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
91;Lasioglossum pygmaeum (Schenck 1853);Lasioglossum;Lasioglossum pygmaeum;Creutzburg, F.;0;6;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
92;Nomada fabriciana (LinnÇ 1767);Nomada;Nomada fabriciana;Creutzburg, F.;1;0;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
93;Nomada goodeniana (Kirby 1802);Nomada;Nomada goodeniana;Creutzburg, F.;1;0;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
94;Nomada succincta Panzer 1798;Nomada;Nomada succincta;Creutzburg, F.;3;0;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
95;Osmia brevicornis (Fabricius 1798);Osmia;Osmia brevicornis;Creutzburg, F.;1;0;FBG;06;2010-05-02;2010-05-17;21;FBG06;51,62104269;11,70150487;141;FBG06_20100517;0
96;Andrena enslinella Stoeckhert 1924;Andrena;Andrena enslinella;Creutzburg, F.;1;0;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
97;Andrena flavipes Panzer 1799;Andrena;Andrena flavipes;Creutzburg, F.;1;0;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
98;Andrena helvola (LinnÇ 1758);Andrena;Andrena helvola;Creutzburg, F.;0;2;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
99;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;9;12;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
100;Andrena varians Rossi 1792;Andrena;Andrena varians;Creutzburg, F.;0;1;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
101;Anthophora aestivalis (Panzer 1801);Anthophora;Anthophora aestivalis;Creutzburg, F.;1;0;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
102;Bombus pascuorum (Scopoli 1763);Bombus;Bombus pascuorum;Creutzburg, F.;0;1;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
103;Bombus sylvarum (LinnÇ 1761);Bombus;Bombus sylvarum;Creutzburg, F.;0;2;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
104;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;6;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
105;Eucera longicornis LinnÇ 1758;Eucera;Eucera longicornis;Creutzburg, F.;1;0;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
106;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;2;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
107;Lasioglossum interruptum (Panzer 1798);Lasioglossum;Lasioglossum interruptum;Creutzburg, F.;0;5;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
108;Lasioglossum malachurum (Kirby 1802);Lasioglossum;Lasioglossum malachurum;Creutzburg, F.;0;2;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
109;Lasioglossum parvulum (Schenck 1853);Lasioglossum;Lasioglossum parvulum;Creutzburg, F.;0;1;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
110;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;1;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
111;Lasioglossum xanthopus (Kirby 1802);Lasioglossum;Lasioglossum xanthopus;Creutzburg, F.;0;1;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
112;Nomada goodeniana (Kirby 1802);Nomada;Nomada goodeniana;Creutzburg, F.;3;0;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
113;Nomada succincta Panzer 1798;Nomada;Nomada succincta;Creutzburg, F.;0;2;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
114;Osmia bicornis (LinnÇ 1758);Osmia;Osmia bicornis;Creutzburg, F.;2;0;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
115;Osmia brevicornis (Fabricius 1798);Osmia;Osmia brevicornis;Creutzburg, F.;7;2;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
116;Sphecodes ephippius (LinnÇ 1767);Sphecodes;Sphecodes ephippius;Creutzburg, F.;0;2;FBG;07;2010-05-02;2010-05-17;21;FBG07;51,62099614;11,72193893;143;FBG07_20100517;0
117;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;5;FBG;08;2010-05-02;2010-05-17;21;FBG08;51,62273889;11,7322244;124;FBG08_20100517;0
118;Andrena proxima (Kirby 1802);Andrena;Andrena proxima;Creutzburg, F.;1;0;FBG;08;2010-05-02;2010-05-17;21;FBG08;51,62273889;11,7322244;124;FBG08_20100517;0
119;Anthophora plumipes (Pallas 1772);Anthophora;Anthophora plumipes;Creutzburg, F.;0;1;FBG;08;2010-05-02;2010-05-17;21;FBG08;51,62273889;11,7322244;124;FBG08_20100517;0
120;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;1;FBG;08;2010-05-02;2010-05-17;21;FBG08;51,62273889;11,7322244;124;FBG08_20100517;0
121;Colletes cunicularius (LinnÇ 1761);Colletes;Colletes cunicularius;Creutzburg, F.;0;1;FBG;08;2010-05-02;2010-05-17;21;FBG08;51,62273889;11,7322244;124;FBG08_20100517;0
122;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;2;FBG;08;2010-05-02;2010-05-17;21;FBG08;51,62273889;11,7322244;124;FBG08_20100517;0
123;Osmia bicornis (LinnÇ 1758);Osmia;Osmia bicornis;Creutzburg, F.;0;1;FBG;08;2010-05-02;2010-05-17;21;FBG08;51,62273889;11,7322244;124;FBG08_20100517;0
124;Osmia brevicornis (Fabricius 1798);Osmia;Osmia brevicornis;Creutzburg, F.;0;1;FBG;08;2010-05-02;2010-05-17;21;FBG08;51,62273889;11,7322244;124;FBG08_20100517;0
125;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;0;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
126;Andrena haemorrhoa (Fabricius 1781);Andrena;Andrena haemorrhoa;Creutzburg, F.;0;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
127;Andrena helvola (LinnÇ 1758);Andrena;Andrena helvola;Creutzburg, F.;1;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
128;Andrena minutula (Kirby 1802);Andrena;Andrena minutula;Creutzburg, F.;1;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
129;Andrena mitis Schmiedeknecht 1883;Andrena;Andrena mitis;Creutzburg, F.;0;2;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
130;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;6;28;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
131;Andrena praecox (Scopoli 1763);Andrena;Andrena praecox;Creutzburg, F.;0;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
132;Andrena scotica Perkins 1916;Andrena;Andrena scotica;Creutzburg, F.;0;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
133;Andrena ventralis Imhoff 1832;Andrena;Andrena ventralis;Creutzburg, F.;0;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
134;Bombus pascuorum (Scopoli 1763);Bombus;Bombus pascuorum;Creutzburg, F.;0;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
135;Halictus tumulorum (LinnÇ 1758);Halictus;Halictus tumulorum;Creutzburg, F.;0;2;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
136;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;1;FBG;09;2010-05-02;2010-05-17;21;FBG09;51,6157382;11,68020775;125;FBG09_20100517;0
