"","Andrena agilissima","Andrena albofasciata","Andrena alfkenella","Andrena angustior","Andrena anthrisci","Andrena apicata","Andrena barbilabris","Andrena bicolor","Andrena bimaculata","Andrena chrysosceles","Andrena cineraria","Andrena clarkella","Andrena coitana","Andrena combinata","Andrena curvungula","Andrena denticulata","Andrena distinguenda","Andrena dorsata","Andrena enslinella","Andrena falsifica","Andrena ferox","Andrena flavipes","Andrena florea","Andrena floricola","Andrena florivaga","Andrena fucata","Andrena fulva","Andrena fulvago","Andrena fulvicornis","Andrena fuscipes","Andrena gelriae","Andrena gravida","Andrena haemorrhoa","Andrena helvola","Andrena humilis","Andrena hypopolia","Andrena intermedia","Andrena labialis","Andrena labiata","Andrena lapponica","Andrena lathyri","Andrena marginata","Andrena minutula","Andrena minutuloides","Andrena mitis","Andrena nigroaenea","Andrena nigrospina","Andrena nitida","Andrena nitidiuscula","Andrena niveata","Andrena ovatula","Andrena pandellei","Andrena pilipes","Andrena potentillae","Andrena praecox","Andrena propinqua","Andrena proxima","Andrena rosae","Andrena ruficrus","Andrena scotica","Andrena semilaevis","Andrena similis","Andrena spinigera","Andrena strohmella","Andrena subopaca","Andrena suerinensis","Andrena synadelpha","Andrena tibialis","Andrena vaga","Andrena varians","Andrena ventralis","Andrena viridescens","Andrena wilkella","Anthidium byssinum","Anthidium manicatum","Anthidium nanum","Anthidium punctatum","Anthidium strigatum","Anthophora aestivalis","Anthophora furcata","Anthophora plumipes","Anthophora retusa","Biastes emarginatus","Bombus barbutellus","Bombus bohemicus","Bombus campestris","Bombus cryptarum","Bombus hortorum","Bombus hypnorum","Bombus jonellus","Bombus lapidarius","Bombus lucorum","Bombus norvegicus","Bombus pascuorum","Bombus pratorum","Bombus quadricolor","Bombus ruderarius","Bombus rupestris","Bombus semenoviellus","Bombus soroeensis","Bombus sylvarum","Bombus sylvestris","Bombus terrestris","Bombus vestalis","Ceratina cyanea","Coelioxys elongata","Coelioxys inermis","Coelioxys mandibularis","Coelioxys rufescens","Colletes cunicularius","Colletes daviesanus","Colletes fodiens","Colletes similis","Colletes succinctus","Dasypoda hirtipes","Dufourea dentiventris","Epeoloides coecutiens","Epeolus cruciger","Eucera longicornis","Eucera macroglossa","Eucera nigrescens","Halictus confusus","Halictus eurygnathus","Halictus langobardicus","Halictus leucaheneus","Halictus maculatus","Halictus quadricinctus","Halictus rubicundus","Halictus scabiosae","Halictus semitectus","Halictus simplex","Halictus smaragdulus","Halictus subauratus","Halictus tumulorum","Hylaeus angustatus","Hylaeus annularis","Hylaeus brevicornis","Hylaeus clypearis","Hylaeus communis","Hylaeus confusus","Hylaeus cornutus","Hylaeus difformis","Hylaeus dilatatus","Hylaeus gredleri","Hylaeus hyalinatus","Hylaeus leptocephalus","Hylaeus nigritus","Hylaeus paulus","Hylaeus pectoralis","Hylaeus pictipes","Hylaeus signatus","Hylaeus sinuatus","Hylaeus styriacus","Hylaeus variegatus","Lasioglossum aeratum","Lasioglossum albipes","Lasioglossum calceatum","Lasioglossum clypeare","Lasioglossum convexiusculum","Lasioglossum costulatum","Lasioglossum fratellum","Lasioglossum fulvicorne","Lasioglossum glabriusculum","Lasioglossum intermedium","Lasioglossum interruptum","Lasioglossum laevigatum","Lasioglossum laticeps","Lasioglossum lativentre","Lasioglossum leucopus","Lasioglossum leucozonium","Lasioglossum lineare","Lasioglossum lucidulum","Lasioglossum majus","Lasioglossum malachurum","Lasioglossum minutissimum","Lasioglossum minutulum","Lasioglossum morio","Lasioglossum nitidiusculum","Lasioglossum nitidulum","Lasioglossum pallens","Lasioglossum parvulum","Lasioglossum pauxillum","Lasioglossum politum","Lasioglossum punctatissimum","Lasioglossum puncticolle","Lasioglossum pygmaeum","Lasioglossum quadrinotatulum","Lasioglossum quadrinotatum","Lasioglossum rufitarse","Lasioglossum sabulosum","Lasioglossum semilucens","Lasioglossum sexnotatum","Lasioglossum sexstrigatum","Lasioglossum subfasciatum","Lasioglossum subfulvicorne","Lasioglossum tricinctum","Lasioglossum villosulum","Lasioglossum xanthopus","Lasioglossum zonulum","Macropis europaea","Macropis labiata","Megachile alpicola","Megachile centuncularis","Megachile circumcincta","Megachile ligniseca","Megachile maritima","Megachile pilidens","Megachile versicolor","Megachile willughbiella","Melecta albifrons","Melitta leporina","Melitta nigricans","Melitta tricincta","Nomada alboguttata","Nomada bifasciata","Nomada castellana","Nomada conjungens","Nomada distinguenda","Nomada fabriciana","Nomada ferruginata","Nomada flava","Nomada flavoguttata","Nomada flavopicta","Nomada fucata","Nomada fulvicornis","Nomada fuscicornis","Nomada goodeniana","Nomada hybrida","Nomada lathburiana","Nomada leucophthalma","Nomada marshamella","Nomada moeschleri","Nomada mutica","Nomada panzeri","Nomada roberjeotiana","Nomada ruficornis","Nomada rufipes","Nomada sheppardana","Nomada signata","Nomada stigma","Nomada striata","Nomada succincta","Nomada zonata","Osmia adunca","Osmia anthocopoides","Osmia aurulenta","Osmia bicolor","Osmia bicornis","Osmia brevicornis","Osmia caerulescens","Osmia campanularum","Osmia cantabrica","Osmia claviventris","Osmia cornuta","Osmia crenulata","Osmia florisomnis","Osmia leaiana","Osmia leucomelana","Osmia nigriventris","Osmia niveata","Osmia parietina","Osmia rapunculi","Osmia ravouxi","Osmia spinulosa","Osmia tridentata","Osmia truncorum","Osmia uncinata","Panurgus banksianus","Panurgus calcaratus","Rophites quinquespinosus","Rophitoides canus","Sphecodes albilabris","Sphecodes crassus","Sphecodes croaticus","Sphecodes ephippius","Sphecodes ferruginatus","Sphecodes geoffrellus","Sphecodes gibbus","Sphecodes hyalinatus","Sphecodes longulus","Sphecodes majalis","Sphecodes marginatus","Sphecodes miniatus","Sphecodes monilicornis","Sphecodes pellucidus","Sphecodes puncticeps","Sphecodes rubicundus","Sphecodes rufiventris","Sphecodes scabricollis","Sphecodes spinulosus","Stelis breviuscula","Stelis odontopyga","Stelis ornatula","Stelis punctulatissima","Xylocopa violacea"
"883",3,11,3,1,296,0,0,1,0,0,1,1,0,3,3,0,0,1,0,0,7,1,1,3,10,0,3,1,0,0,11,1,0,1,0,1,1239,2,0,0,19,0,0,0,0,0,1,1,0,40,0,1,0,0,4,0,0,0,0,0,0,2,1,0,0,1,0,20,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"884",15,66,7,5,270,0,0,0,4,1,2,0,0,1,2,1,0,0,0,0,9,0,8,8,6,0,0,33,0,1,16,2,0,1,0,2,2523,4,2,1,5,0,0,0,0,0,0,0,0,53,0,0,0,0,4,2,0,0,0,0,0,28,8,0,0,6,0,13,1,1,0,0,0,0,0,2,0,1,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932",5,19,3,1,113,0,2,1,0,0,2,0,0,5,2,3,0,22,2,0,3,23,0,0,7,0,2,11,9,1,14,0,1,2,0,1,27,0,0,0,1,0,0,0,0,0,0,3,0,40,0,1,1,0,2,8,0,1,0,0,1,16,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933",21,20,4,1,50,0,0,1,2,1,0,0,0,4,0,8,0,3,0,0,4,2,0,0,2,0,2,9,4,0,7,1,2,1,0,0,59,1,0,0,0,0,2,0,0,0,0,3,0,2,0,1,1,0,1,5,1,0,1,0,0,7,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934",3,4,0,1,60,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1,3,1,0,1,1,0,1,0,0,33,0,0,0,1,0,1,0,0,0,0,0,0,13,0,3,0,0,1,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935",17,61,19,0,121,0,0,0,0,0,0,1,0,3,6,1,0,4,3,0,5,1,1,0,1,0,0,2,0,0,2,1,1,2,0,0,20,0,0,0,2,0,2,0,0,0,0,0,0,7,0,0,2,0,23,3,5,1,0,0,0,6,1,0,0,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936",1,51,12,0,46,0,1,5,3,1,0,1,0,9,1,2,0,9,0,0,1,1,3,0,0,3,0,6,1,0,3,0,0,1,0,2,12,0,9,0,0,0,1,0,1,0,0,1,0,5,0,1,1,0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937",1,13,2,1,31,0,0,0,0,0,1,1,0,2,0,1,0,0,6,0,3,0,2,3,0,2,2,65,5,2,2,0,1,0,0,0,12,2,1,0,6,0,0,0,0,0,1,5,0,8,0,0,0,0,1,2,0,0,6,0,0,5,0,0,0,2,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938",4,1,1,0,16,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939",1,4,1,0,85,0,0,0,1,1,0,0,0,5,0,0,0,3,0,0,6,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"940",3,14,9,3,198,0,0,0,3,4,2,0,0,26,2,0,0,3,0,0,18,6,27,39,13,0,0,107,0,23,91,0,0,2,0,30,19,0,1,3,0,0,0,0,2,0,0,2,0,1,0,1,4,0,6,0,56,1,0,0,0,9,2,0,0,3,0,12,0,0,0,1,4,0,0,7,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,13,0,0,0,0,0,1,18,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941",3,6,1,0,24,0,0,1,1,0,1,0,0,7,4,2,2,5,2,0,0,1,1,0,0,1,14,55,6,0,2,1,0,0,1,0,15,1,0,0,24,0,5,0,0,0,0,9,0,1,0,1,0,0,2,0,1,0,2,0,0,2,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942",0,0,0,0,39,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943",4,9,10,2,250,0,0,0,3,11,0,0,0,9,1,0,0,6,1,0,7,1,5,3,0,1,0,19,0,2,7,2,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,31,1,12,0,1,0,0,0,1,0,0,3,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"944",4,10,0,0,161,0,0,0,1,0,1,0,0,13,1,1,0,0,0,0,2,0,4,1,0,0,3,3,0,1,6,0,0,0,0,0,12,3,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,9,0,2,0,12,0,0,7,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945",1,2,1,2,30,0,0,1,3,2,1,0,0,3,2,2,0,0,0,0,3,0,3,1,1,0,1,3,1,1,4,1,0,2,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946",0,1,2,2,25,0,0,0,1,0,0,0,0,3,1,1,4,0,2,0,1,0,0,0,1,0,3,2,1,0,1,0,1,0,1,1,10,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947",0,6,7,0,16,0,0,0,0,1,0,0,1,2,0,0,1,1,5,0,1,1,0,0,2,0,0,6,0,0,2,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
